source,slug,subtopico,lote,issue_codes
"supabase","avancasp-enfermagem-processo-de-enfermagem-1780003793968-9","Mobilização e Posicionamento do Paciente","","stub_markers"
"supabase","avancasp-enfermagem-processo-de-enfermagem-1780003868364-0","Assistência Perioperatória (Inclui SRPA)","","stub_markers"
"supabase","avancasp-enfermagem-processo-de-enfermagem-1780006444165-1","Segurança do Paciente","","stub_markers"
"supabase","avancasp-enfermagem-processo-de-enfermagem-1780006444165-2","Cálculo de Administração de Medicamentos e Infusões","","stub_markers"
"supabase","avancasp-enfermagem-processo-de-enfermagem-1780006444165-3","Urgências e Emergências","","stub_markers"
"supabase","avancasp-enfermagem-processo-de-enfermagem-1780006444165-4","Mobilização e Posicionamento do Paciente","","stub_markers"
"supabase","avancasp-enfermagem-processo-de-enfermagem-1780006444165-5","Cálculo de Administração de Medicamentos e Infusões","","stub_markers"
"supabase","avancasp-enfermagem-processo-de-enfermagem-1780006444165-7","Outras Questões e Questões Mescladas sobre Doenças Crônicas Não Transmissíveis","","stub_markers"
"supabase","avancasp-enfermagem-processo-de-enfermagem-1780006444165-8","Infecções no Contexto da Biossegurança","","stub_markers"
"supabase","avancasp-enfermagem-processo-de-enfermagem-1780006456417-0","Verificação de Sinais Vitais","","stub_markers"
"supabase","avancasp-enfermagem-processo-de-enfermagem-1780006456417-2","Medidas de Prevenção e Precaução de Contato","","stub_markers"
"supabase","avancasp-enfermagem-processo-de-enfermagem-1780006456417-6","Processo de Enfermagem","","stub_markers"
"supabase","avancasp-enfermagem-processo-de-enfermagem-1780006456417-7","Mobilização e Posicionamento do Paciente","","stub_markers"
"supabase","avancasp-enfermagem-processo-de-enfermagem-1780011859940-4","Medidas de Prevenção e Precaução de Contato","","stub_markers"
"supabase","avancasp-enfermagem-processo-de-enfermagem-1780011859940-5","Segurança do Paciente","","stub_markers"
"supabase","avancasp-enfermagem-processo-de-enfermagem-1780011859940-6","Verificação de Sinais Vitais","","stub_markers"
"supabase","avancasp-enfermagem-processo-de-enfermagem-1780011859940-7","Cálculo de Administração de Medicamentos e Infusões","","stub_markers"
"supabase","avancasp-enfermagem-processo-de-enfermagem-1780011859940-8","Urgências e Emergências","","stub_markers"
"supabase","avancasp-enfermagem-processo-de-enfermagem-1780011859940-9","Mobilização e Posicionamento do Paciente","","stub_markers"
"supabase","avancasp-enfermagem-processo-de-enfermagem-1780011872350-0","Feridas e Queimaduras","","stub_markers"
"supabase","avancasp-enfermagem-processo-de-enfermagem-1780011872350-1","Segurança do Paciente","","stub_markers"
"supabase","avancasp-enfermagem-processo-de-enfermagem-1780011872350-3","Saúde da Criança","","stub_markers"
"supabase","avancasp-enfermagem-processo-de-enfermagem-1780011872350-4","Processamento de Artigos e Produtos de Saúde","","stub_markers"
"supabase","avancasp-enfermagem-processo-de-enfermagem-1780011872350-5","Medidas de Prevenção e Precaução de Contato","","stub_markers"
"supabase","avancasp-enfermagem-seguranca-do-paciente-1777102861438-4","Vias de Administração","","molde_golden_rule_sem_rows"
"supabase","avancasp-enfermagem-urgencias-e-emergencias-1777103970505-1","Urgências e Emergências","","stub_markers"
"supabase","avancasp-enfermagem-urgencias-e-emergencias-1777104024064-5","Urgências e Emergências","","stub_markers"
"supabase","avancasp-enfermagem-urgencias-e-emergencias-1777104083571-4","Urgências e Emergências","","stub_markers"
"supabase","avancasp-enfermagem-verificacao-de-sinais-vitais-1779343789998-5","Verificação de Sinais Vitais","","molde_concept_map_sem_items"
"supabase","avancasp-enfermagem-verificacao-de-sinais-vitais-1779343822075-4","Verificação de Sinais Vitais","","molde_concept_map_sem_items"
"supabase","avancasp-enfermagem-verificacao-de-sinais-vitais-1779343833455-0","Verificação de Sinais Vitais","","molde_concept_map_sem_items;molde_logic_flow_sem_steps"
"supabase","avancasp-enfermagem-verificacao-de-sinais-vitais-1779343833455-2","Verificação de Sinais Vitais","","molde_concept_map_sem_items;molde_logic_flow_sem_steps"
"supabase","avancasp-enfermagem-verificacao-de-sinais-vitais-1779343833455-3","Verificação de Sinais Vitais","","molde_concept_map_sem_items;molde_logic_flow_sem_steps"
"supabase","avancasp-enfermagem-verificacao-de-sinais-vitais-1779343897104-2","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","avancasp-enfermagem-verificacao-de-sinais-vitais-1779344097180-6","Verificação de Sinais Vitais","","molde_concept_map_sem_items"
"supabase","avancasp-enfermagem-verificacao-de-sinais-vitais-1779344097180-7","Verificação de Sinais Vitais","","molde_concept_map_sem_items"
"supabase","avancasp-geral-urgencias-e-emergencias-1777104083571-3","Urgências e Emergências","","stub_markers"
"supabase","cebraspe-cespe-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056256294-8","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","cebraspe-cespe-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056318806-4","Cálculo de Administração de Medicamentos e Infusões","","molde_golden_rule_sem_rows"
"supabase","cebraspe-cespe-enfermagem-curativos-e-manejo-de-feridas-1779340178514-1","Curativos e Manejo de Feridas","","molde_golden_rule_sem_rows"
"supabase","cebraspe-cespe-enfermagem-curativos-e-manejo-de-feridas-1779340178514-2","Curativos e Manejo de Feridas","","molde_golden_rule_sem_rows"
"supabase","cebraspe-cespe-enfermagem-curativos-e-manejo-de-feridas-1779340178514-3","Curativos e Manejo de Feridas","","molde_golden_rule_sem_rows"
"supabase","cebraspe-cespe-enfermagem-curativos-e-manejo-de-feridas-1779340178514-4","Curativos e Manejo de Feridas","","molde_golden_rule_sem_rows"
"supabase","cebraspe-cespe-enfermagem-curativos-e-manejo-de-feridas-1779340178514-5","Curativos e Manejo de Feridas","","molde_golden_rule_sem_rows"
"supabase","cebraspe-cespe-enfermagem-imunizacao-1777103230085-8","Imunização","","molde_golden_rule_sem_rows"
"supabase","cebraspe-cespe-enfermagem-imunizacao-1777103238173-0","Imunização","","molde_golden_rule_sem_rows"
"supabase","cebraspe-cespe-enfermagem-imunizacao-1777103238173-1","Imunização","","molde_golden_rule_sem_rows"
"supabase","cebraspe-cespe-enfermagem-imunizacao-1777103238173-2","Imunização","","molde_golden_rule_sem_rows"
"supabase","cebraspe-cespe-enfermagem-imunizacao-1779572166628-0","Imunização","","molde_golden_rule_sem_rows"
"supabase","cebraspe-cespe-enfermagem-imunizacao-1779572166628-1","Imunização","","molde_golden_rule_sem_rows"
"supabase","cebraspe-cespe-enfermagem-imunizacao-1779572171486-8","Imunização","","molde_golden_rule_sem_rows"
"supabase","cebraspe-cespe-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344718151-4","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","cebraspe-cespe-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344751294-0","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","cebraspe-cespe-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344751294-1","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","cebraspe-cespe-enfermagem-processo-de-enfermagem-1780001790945-1","Curativos e Manejo de Feridas","","molde_golden_rule_sem_rows"
"supabase","cebraspe-cespe-enfermagem-processo-de-enfermagem-1780001790945-3","Imunização","","molde_golden_rule_sem_rows"
"supabase","cetrede-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056301382-4","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","cetrede-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056309743-7","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","cetrede-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056318806-1","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","cetrede-enfermagem-infeccoes-no-contexto-da-biosseguranca-1777102785845-1","Coleta de Exames Laboratoriais","","molde_golden_rule_sem_rows"
"supabase","cev-urca-enfermagem-processo-de-enfermagem-1780006494066-0","Segurança do Paciente","","stub_markers"
"supabase","cev-urca-enfermagem-processo-de-enfermagem-1780006494066-1","Cuidados na Administração de Medicamentos","","stub_markers"
"supabase","cev-urca-enfermagem-processo-de-enfermagem-1780006494066-2","Procedimentos Diversos","","stub_markers"
"supabase","cev-urca-enfermagem-processo-de-enfermagem-1780006494066-5","Saúde da Mulher","","stub_markers"
"supabase","cev-urca-enfermagem-processo-de-enfermagem-1780006494066-6","Saúde da Criança","","stub_markers"
"supabase","cev-urca-enfermagem-processo-de-enfermagem-1780006494066-7","Promoção à Saúde e Prevenção de Agravos","","stub_markers"
"supabase","cev-urca-enfermagem-processo-de-enfermagem-1780006494066-8","Saúde Mental","","stub_markers"
"supabase","cev-urca-enfermagem-processo-de-enfermagem-1780006947080-0","Atenção Básica / Saúde da Família","","stub_markers"
"supabase","cev-urca-enfermagem-verificacao-de-sinais-vitais-1778969752567-6","Verificação de Sinais Vitais","","molde_concept_map_sem_items;molde_logic_flow_sem_steps"
"supabase","cogeps-unioeste-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056301382-2","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","cogeps-unioeste-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056301382-3","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","cogeps-unioeste-enfermagem-imunizacao-1779564119665-3","Imunização","","molde_golden_rule_sem_rows"
"supabase","com-exam-pref-bauru-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344667377-0","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","com-exam-pref-bauru-enfermagem-urgencias-e-emergencias-1777104056718-4","Urgências e Emergências","","stub_markers"
"supabase","consulplan-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344688622-0","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","copese-ufpi-enfermagem-imunizacao-1779564079834-5","Imunização","","molde_golden_rule_sem_rows"
"supabase","copese-ufpi-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344701804-1","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","copese-ufpi-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344701804-2","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","copese-ufpi-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344701804-3","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","copese-uft-enfermagem-processo-de-enfermagem-1776056021381-8","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","coseac-uff-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056330579-3","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","coseac-uff-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056330579-4","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","coseac-uff-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056330579-5","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","coseac-uff-enfermagem-cuidados-na-administracao-de-medicamentos-1779343967847-2","Vias de Administração","","molde_golden_rule_sem_rows"
"supabase","coseac-uff-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344688622-2","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","coseac-uff-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344751294-5","Verificação de Sinais Vitais","","molde_golden_rule_sem_rows"
"supabase","coseac-uff-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344751294-6","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","cotec-fadenor-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056265348-1","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","cotec-fadenor-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056301382-1","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","cotec-fadenor-enfermagem-processo-de-enfermagem-1780002389285-0","Outras Questões e Questões Mescladas sobre Doenças Crônicas Não Transmissíveis","","stub_markers"
"supabase","cotec-fadenor-enfermagem-processo-de-enfermagem-1780002389285-1","Cuidados na Administração de Medicamentos","","stub_markers"
"supabase","cotec-fadenor-enfermagem-processo-de-enfermagem-1780002389285-2","Cuidados na Administração de Medicamentos","","stub_markers"
"supabase","cotec-fadenor-enfermagem-processo-de-enfermagem-1780002389285-3","Farmacodinâmica e Farmacocinética","","stub_markers"
"supabase","cotec-fadenor-enfermagem-processo-de-enfermagem-1780002389285-4","Vias de Administração","","stub_markers"
"supabase","cotec-fadenor-enfermagem-processo-de-enfermagem-1780002389285-5","Cuidados na Administração de Medicamentos","","stub_markers"
"supabase","cotec-fadenor-enfermagem-processo-de-enfermagem-1780002389285-6","Cuidados na Administração de Medicamentos","","stub_markers"
"supabase","cotec-fadenor-enfermagem-processo-de-enfermagem-1780002389285-7","Processamento de Artigos e Produtos de Saúde","","stub_markers"
"supabase","cotec-fadenor-enfermagem-processo-de-enfermagem-1780002389285-8","Processamento de Artigos e Produtos de Saúde","","stub_markers"
"supabase","cotec-fadenor-enfermagem-processo-de-enfermagem-1780010573104-5","Doenças Virais de Interesse Epidemiológico (Covid, Influenza, Sarampo, Polio etc.)","","stub_markers"
"supabase","cotec-fadenor-enfermagem-processo-de-enfermagem-1780010573104-7","Doenças Parasitárias e Zoonoses","","stub_markers"
"supabase","cotec-fadenor-enfermagem-processo-de-enfermagem-1780010573104-8","Doenças Parasitárias e Zoonoses","","stub_markers"
"supabase","cotec-fadenor-enfermagem-processo-de-enfermagem-1780010573104-9","Mobilização e Posicionamento do Paciente","","stub_markers"
"supabase","cotec-fadenor-enfermagem-processo-de-enfermagem-1780010579953-0","Processo de Enfermagem","","stub_markers"
"supabase","cotec-fadenor-enfermagem-processo-de-enfermagem-1780010579953-1","Urgências e Emergências","","stub_markers"
"supabase","cotec-fadenor-enfermagem-processo-de-enfermagem-1780010579953-4","Punção Venosa e Cuidados com Cateteres","","stub_markers"
"supabase","cotec-fadenor-enfermagem-saude-da-mulher-1777104235003-1","Infecções Sexualmente Transmissíveis (ISTs)","","molde_golden_rule_sem_rows"
